epochs,batch_size,hidden_dim,nodes,latent,activation,train_loss,val_loss
50,500,2,500,2,ReLU,64.09:25.796:25.783:25.779:25.783:25.835:25.778:25.777:25.771:25.775:25.774:25.776:25.778:25.845:25.771:25.772:25.765:25.764:25.764:25.763:25.766:25.76:25.759:25.768:25.766:25.759:25.759:25.754:25.757:25.755:25.796:25.755:25.757:25.756:25.755:25.755:25.753:25.753:25.752:25.754:25.755:25.754:25.76:25.756:25.754:25.751:25.751:25.75:25.762:25.756,25.894:25.861:25.867:25.861:25.862:25.856:25.874:25.851:25.855:25.86:25.855:25.849:25.834:25.831:25.825:25.817:25.803:25.804:25.805:25.802:25.801:25.799:25.803:25.8:25.798:25.796:25.796:25.815:25.797:25.803:25.804:25.803:25.802:25.799:25.798:25.796:25.798:25.799:25.8:25.799:25.803:25.798:25.803:25.797:25.804:25.803:25.798:25.799:25.817:25.801
50,500,2,500,2,SELU,2686.698:30.503:25.819:25.786:25.785:25.783:25.78:25.78:25.779:25.777:65.284:26.257:25.781:25.776:25.777:25.776:25.775:25.774:25.776:25.774:25.773:25.77:25.772:25.771:25.77:43.337:27.068:25.785:25.771:25.772:25.769:25.77:25.771:26.974:25.977:25.777:25.772:25.769:25.769:25.767:25.769:25.772:25.773:33.642:27.387:25.787:25.768:25.769:25.766:25.765,45.375:25.98:25.801:25.801:25.798:25.798:25.796:25.796:25.795:25.8:28.453:25.814:25.798:25.797:25.793:25.798:25.797:25.798:25.798:25.798:25.794:25.797:25.797:25.793:25.795:30.476:25.86:25.797:25.798:25.791:25.791:25.797:25.788:26.231:25.822:25.805:25.793:25.791:25.791:25.792:25.8:25.794:25.794:35.696:25.845:25.794:25.799:25.791:25.789:25.79
50,500,2,500,5,ELU,596.567:46.216:26.436:25.797:25.788:25.789:25.787:31.592:26.09:26.092:26.095:25.787:25.779:25.782:28.711:25.819:26.086:26.685:25.784:25.777:25.777:25.777:25.904:26.529:25.78:25.777:25.807:27.557:25.785:25.782:25.875:25.783:25.78:26.498:25.877:25.778:25.778:25.776:26.033:26.018:25.783:25.777:25.779:25.849:25.786:25.776:25.774:26.138:25.851:25.776,34.311:30.844:25.811:25.785:25.79:25.786:25.785:27.549:25.801:27.782:25.792:25.784:25.79:25.838:25.829:25.805:33.234:25.806:25.783:25.782:25.781:25.78:30.053:25.789:25.781:25.784:26.636:25.818:25.779:25.843:25.792:25.784:25.82:26.02:25.794:25.78:25.78:25.782:25.926:25.798:25.781:25.783:25.79:25.795:25.777:25.778:25.801:26.079:25.783:25.78
50,500,2,500,5,ReLU,47.422:25.783:25.771:25.771:25.757:25.757:25.754:25.76:25.757:25.753:25.792:25.752:25.75:25.747:25.752:25.748:25.747:25.791:25.745:25.745:25.745:25.744:25.745:25.748:25.742:25.746:25.745:25.743:25.744:25.741:25.757:25.741:25.739:25.743:25.741:25.74:25.754:25.743:25.738:25.735:25.736:25.735:25.734:25.733:25.735:25.784:25.739:25.734:25.735:25.734,25.901:25.84:25.873:25.824:25.828:25.821:25.821:25.849:25.823:25.814:25.828:25.825:25.82:25.813:25.816:25.816:25.826:25.822:25.812:25.816:25.821:25.812:25.846:25.812:25.813:25.818:25.815:25.817:25.817:25.816:25.82:25.816:25.821:25.816:25.814:25.816:25.822:25.822:25.811:25.811:25.818:25.815:25.812:25.814:25.832:25.819:25.82:25.82:25.818:25.818
50,500,2,500,5,SELU,3608.993:40.115:25.957:25.838:25.837:25.834:25.832:246.0:31.193:25.861:25.828:25.831:25.831:25.828:25.826:36.726:26.292:25.834:25.825:25.826:25.823:25.824:25.833:31.261:25.846:25.821:25.825:25.849:32.614:26.008:25.859:26.42:25.896:31.669:27.076:25.855:25.831:25.991:28.347:25.919:26.984:26.849:26.408:25.947:25.842:25.836:30.7:27.573:27.184:25.977,65.366:26.265:25.749:25.749:25.748:25.745:25.744:63.281:25.891:25.741:25.739:25.743:25.74:25.74:25.738:27.635:25.775:25.738:25.737:25.74:25.741:25.748:25.858:25.874:25.737:25.743:25.74:26.599:26.249:25.76:25.976:25.958:25.75:27.286:25.809:25.74:25.739:28.1:25.943:25.747:26.127:26.44:26.069:25.761:25.743:25.762:27.82:26.831:26.064:25.747
50,500,2,500,7,ELU,595.062:27.201:60.429:28.604:25.828:30.866:26.674:25.817:25.811:25.812:28.574:25.899:25.807:28.655:25.848:25.806:25.803:25.802:25.801:28.937:25.851:25.802:25.802:25.804:26.222:25.825:25.804:25.802:25.801:25.906:26.183:25.815:25.8:25.804:26.263:25.913:25.986:25.828:25.835:25.899:26.129:25.87:25.801:26.102:25.991:25.938:25.85:25.804:26.211:27.126,31.867:25.835:44.177:25.833:25.789:33.956:25.806:25.777:25.776:25.775:26.219:25.786:25.778:25.93:25.773:25.766:25.768:25.771:25.781:25.869:25.776:25.771:25.767:25.766:25.912:25.767:25.762:25.767:25.765:26.549:25.837:25.767:25.765:25.774:25.893:25.79:25.808:25.775:26.004:25.84:26.088:25.767:25.771:26.458:25.819:25.872:25.777:25.763:26.288:25.913
50,500,2,500,7,ReLU,46.043:25.831:25.827:25.831:25.827:25.824:25.822:25.825:25.824:25.843:25.819:25.815:25.816:25.813:25.81:25.845:25.812:25.817:25.808:25.809:25.814:25.814:25.881:25.809:25.803:25.801:25.804:25.803:25.8:25.802:25.8:25.802:25.799:25.798:25.803:25.8:25.798:25.804:25.799:25.815:25.798:25.797:25.798:25.797:25.821:25.804:25.798:25.801:25.796:25.797,25.851:25.859:25.886:25.85:25.859:25.84:25.859:25.875:25.857:25.851:25.847:25.85:25.826:25.828:25.875:25.831:25.838:25.822:25.835:25.833:25.811:26.29:25.825:25.8:25.795:25.818:25.805:25.802:25.812:25.815:25.808:25.827:25.819:25.813:25.816:25.802:25.805:25.812:25.805:25.793:25.794:25.779:25.778:25.775:25.774:25.763:25.771:25.767:25.767:25.765
50,500,2,500,7,SELU,2882.325:42.692:26.612:346.55:26.95:25.801:25.79:25.788:47.907:27.537:25.871:25.8:25.794:25.836:65.744:26.701:25.811:25.787:25.788:33.971:26.486:25.802:25.784:25.781:25.784:25.786:26.693:29.466:26.18:25.803:25.781:25.782:25.782:25.78:25.786:38.681:27.833:26.016:25.867:25.803:26.344:28.612:26.742:25.962:25.797:25.8:25.95:28.931:26.779:26.343,70.685:28.409:31.439:33.965:25.856:25.804:25.804:25.796:31.821:25.97:25.82:25.797:25.813:25.839:29.741:25.874:25.804:25.791:25.822:29.439:25.864:25.787:25.795:25.789:25.782:25.79:28.65:26.866:25.836:25.789:25.782:25.789:25.783:25.782:25.794:30.533:26.107:25.869:25.805:25.79:27.472:26.858:26.063:25.832:25.786:25.8:26.71:26.772:26.118:26.308
50,500,2,500,10,ELU,722.363:33.073:25.877:25.837:25.832:43.323:25.931:32.778:27.577:25.836:27.676:26.139:25.827:26.441:30.95:25.846:27.216:25.828:25.822:25.821:26.29:29.757:25.84:25.821:25.821:25.819:25.822:25.819:25.829:28.011:25.861:26.49:25.832:26.171:26.705:25.861:25.82:26.144:25.96:25.825:26.113:26.488:25.931:25.825:26.028:25.962:25.867:26.021:25.866:25.829,35.957:25.922:25.78:25.774:25.781:26.504:25.773:37.558:25.805:25.765:28.173:25.774:25.76:59.982:25.808:25.848:25.795:25.756:25.754:25.756:46.108:25.858:25.751:25.753:25.755:25.748:25.75:25.748:25.994:25.881:26.067:25.773:25.754:29.907:25.944:25.76:25.756:26.013:25.765:25.753:28.65:26.225:25.759:25.761:25.791:25.932:25.847:25.823:25.75:26.046
50,500,2,500,10,ReLU,50.181:25.786:25.769:25.768:25.764:25.758:25.761:25.753:25.758:25.807:25.764:25.756:25.753:25.749:25.749:25.749:25.749:25.748:25.855:25.748:25.745:25.742:25.74:25.738:25.742:25.742:25.743:25.743:25.741:25.74:25.743:25.745:25.741:25.743:25.741:25.74:25.759:25.738:25.738:25.735:25.735:25.734:25.816:25.742:25.735:25.734:25.737:25.734:25.734:25.734,26.034:25.861:25.874:25.882:25.855:25.867:25.868:25.868:25.866:25.861:25.851:25.856:25.871:25.861:25.856:25.863:25.868:25.859:25.89:25.853:25.855:25.852:25.852:25.855:25.856:25.853:25.853:25.844:25.847:25.839:25.853:25.844:25.846:25.847:25.847:25.84:25.856:25.84:25.844:25.838:25.839:25.837:25.87:25.841:25.843:25.845:25.848:25.856:25.854:25.857
50,500,2,500,10,SELU,3339.591:47.819:26.0:237.864:27.085:25.796:25.787:25.931:94.906:26.27:25.796:25.797:38.374:26.484:26.247:33.205:26.575:26.076:26.204:25.805:25.823:27.811:53.138:26.435:25.798:25.78:25.775:25.774:25.776:25.777:29.886:29.082:26.628:25.837:25.785:26.132:27.302:26.757:26.386:26.681:26.353:27.135:28.184:26.939:26.468:26.45:26.849:26.309:26.145:30.641,85.121:26.213:25.941:31.574:25.832:25.788:25.793:35.565:27.587:25.817:25.788:25.81:28.411:26.041:29.755:26.678:26.004:26.066:25.847:25.794:25.904:29.182:28.954:25.858:25.792:25.784:25.784:25.79:25.786:25.788:28.82:27.73:25.876:25.799:25.786:27.724:26.515:26.491:26.084:26.667:26.464:27.382:28.325:26.441:26.332:26.549:26.556:26.306:26.379:28.63
50,500,2,500,20,ELU,601.627:40.141:26.622:35.545:26.366:36.384:25.889:26.992:26.175:30.536:25.828:26.238:25.783:28.863:25.902:27.61:26.062:26.138:27.557:25.948:27.544:25.889:25.783:26.822:27.342:25.831:25.769:25.956:26.065:25.937:26.012:25.969:25.895:26.465:26.739:25.82:25.77:26.364:26.095:26.836:25.861:25.864:26.157:25.949:26.084:25.818:26.067:26.63:25.985:25.998,31.904:27.263:25.841:27.312:25.837:26.245:25.809:26.027:26.299:26.078:25.803:25.819:25.804:25.994:25.845:25.923:25.855:27.422:26.029:25.835:26.137:25.818:25.817:26.402:26.028:25.802:25.805:25.913:25.872:25.823:25.894:25.818:25.817:26.183:25.9:25.797:25.796:26.069:25.913:25.916:25.803:25.877:25.925:25.962:25.845:25.807:25.864:26.023:25.836:26.001
50,500,2,500,20,ReLU,64.651:25.853:25.827:25.823:25.814:25.827:25.817:25.806:25.812:25.808:25.809:25.806:25.81:25.795:25.796:25.796:25.805:25.802:25.791:25.792:25.788:25.829:25.789:25.785:25.783:25.788:25.785:25.784:25.811:25.785:25.78:25.782:25.811:25.787:25.778:25.775:25.773:25.779:25.818:25.78:25.775:25.769:25.773:25.774:25.785:25.775:25.774:25.772:25.796:25.771,25.931:25.845:25.823:25.833:25.823:25.807:25.824:25.82:25.813:25.81:25.818:25.824:25.82:25.799:25.808:25.806:25.827:25.804:25.813:25.799:25.807:25.806:25.807:25.799:25.811:25.807:25.796:25.79:25.797:25.8:25.799:25.8:25.827:25.794:25.786:25.789:25.791:25.791:25.792:25.788:25.786:25.783:25.789:25.782:25.797:25.783:25.782:25.783:25.789:25.788
50,500,2,500,20,SELU,3671.252:85.229:29.111:25.845:25.808:71.947:28.45:25.86:25.8:69.942:30.511:25.935:28.236:26.253:59.859:26.784:25.937:26.179:26.04:29.552:33.492:26.908:26.013:28.709:32.371:31.602:27.683:26.261:25.931:29.739:30.185:27.561:26.173:25.946:26.154:26.637:30.867:39.181:29.002:26.309:25.887:25.925:26.232:27.178:26.801:26.441:26.128:26.383:27.701:30.72,55.668:46.217:25.969:25.796:25.792:31.785:25.967:25.791:25.787:45.813:26.147:25.947:26.112:39.788:28.353:25.954:25.957:25.979:25.843:36.296:28.18:26.177:25.861:40.701:30.771:29.787:26.567:26.014:25.861:30.192:29.924:26.682:26.03:25.873:26.475:26.416:38.033:32.912:26.86:25.977:25.821:25.864:26.665:26.899:26.479:26.125:25.984:26.8:28.475:32.08
50,500,2,500,50,ELU,744.115:36.942:39.372:29.592:33.379:26.377:30.275:28.629:26.431:34.385:25.918:30.063:26.184:30.617:25.944:26.365:26.508:26.125:29.251:25.949:25.775:27.376:26.57:26.604:25.934:26.064:28.935:26.114:26.182:26.648:25.926:26.628:26.055:26.003:27.942:26.48:25.928:26.263:27.13:26.84:25.915:25.923:25.808:26.348:28.008:26.25:25.851:25.979:26.432:25.907,34.312:26.479:53.761:26.034:26.334:26.083:26.037:26.059:35.823:26.111:26.877:26.015:36.496:26.104:27.082:26.92:26.173:28.163:26.511:25.834:25.814:26.448:27.496:26.124:25.928:26.344:26.563:25.984:26.332:26.323:26.181:26.207:26.04:25.974:26.927:26.036:25.916:27.985:26.463:26.123:25.925:25.848:25.957:27.852:26.513:26.013:25.93:26.231:26.002:27.212
50,500,2,500,50,ReLU,69.702:26.038:25.96:25.95:25.933:25.931:25.923:25.951:25.902:25.896:26.01:25.893:25.885:25.886:25.89:25.88:25.874:25.994:25.876:25.864:25.866:25.864:25.869:25.869:25.954:25.874:25.861:25.857:25.851:25.923:25.896:25.85:25.846:25.843:25.84:25.852:25.842:25.837:25.833:25.921:25.844:25.836:25.832:25.833:25.868:25.837:25.83:25.823:25.903:25.84,26.121:25.872:25.865:25.837:25.861:25.844:25.827:25.803:25.796:25.807:25.82:25.79:25.806:25.788:25.775:25.782:25.833:25.782:25.78:25.787:25.774:25.78:25.771:25.767:25.823:25.77:25.757:25.759:25.763:26.056:25.76:25.767:25.761:25.748:25.751:25.762:25.762:25.762:25.751:25.786:25.755:25.759:25.755:25.747:25.766:25.756:25.755:25.755:25.794:25.757
50,500,2,500,50,SELU,4099.145:34.978:153.179:42.473:25.971:25.787:25.826:49.405:26.254:30.775:57.185:29.179:27.756:27.17:35.267:30.11:30.788:40.114:29.43:29.771:26.432:27.521:34.168:31.307:31.312:35.224:36.696:29.263:27.15:29.041:29.112:28.602:34.282:31.105:29.167:27.891:28.348:29.107:29.267:31.763:30.267:29.931:36.533:94.197:800361.286:20852.935:181.219:68.55:59.759:54.746,71.207:26.259:98.106:26.683:25.86:25.849:28.996:27.028:27.026:114.076:30.822:34.939:26.255:48.931:36.345:28.942:43.238:33.61:43.881:27.831:26.99:36.249:37.42:37.1:40.708:45.197:35.008:28.145:31.132:31.984:30.46:31.461:38.792:34.095:31.46:30.904:30.615:31.996:37.059:34.668:34.129:37.366:55.139:264.186:133043.219:575.381:78.406:64.209:57.948:53.696
50,500,2,500,100,ELU,938.068:43.32:32.697:37.475:36.082:30.126:41.296:27.613:29.572:28.251:28.601:31.568:28.171:27.465:25.988:27.415:30.875:26.47:26.733:29.718:26.923:26.684:28.595:26.846:27.247:27.379:26.886:26.546:26.102:26.325:29.544:27.044:26.669:26.599:29.813:26.649:26.409:29.171:26.535:26.346:27.513:28.005:26.582:26.285:26.633:26.22:26.2:28.088:26.735:26.286,47.436:27.284:28.431:28.163:26.719:35.331:26.213:44.128:26.338:40.296:25.874:27.507:27.07:25.919:25.756:32.403:27.002:25.829:27.005:26.913:25.803:25.944:26.787:26.345:26.532:26.277:26.441:26.019:25.777:26.411:26.768:26.188:26.357:26.253:27.096:25.895:26.288:26.888:25.874:25.903:27.279:26.642:25.797:26.043:26.248:25.953:25.966:26.465:26.166:25.92
50,500,2,500,100,ReLU,119.546:26.034:25.897:25.874:25.865:25.863:25.874:25.853:25.855:25.987:25.85:25.828:25.828:25.831:25.967:25.826:25.816:25.813:25.822:25.834:25.847:25.817:25.879:25.834:25.799:25.812:25.803:25.871:25.795:25.788:25.794:25.815:25.808:25.796:25.787:25.803:25.825:25.791:25.776:25.852:25.775:25.778:25.781:25.775:25.79:25.778:25.777:25.777:25.78:25.915,26.449:25.964:25.931:25.925:25.909:25.902:25.929:25.892:26.034:25.9:25.877:25.875:25.891:25.871:25.881:25.879:25.863:25.862:25.87:25.875:25.947:25.869:25.91:25.872:25.866:25.86:25.86:25.865:25.854:25.853:25.849:25.88:25.865:25.844:25.901:25.844:25.84:25.838:25.838:25.839:25.832:25.832:25.833:25.828:25.846:25.828:25.829:25.841:25.836:25.902
50,500,2,500,100,SELU,5061.044:36.73:190.052:27.91:201.45:37.828:25.932:25.818:26.7:42.508:27.916:29.574:41.998:33.085:28.128:31.2:28.157:41.32:37.599:29.345:27.38:31.108:57.688:62.527:28.206:26.695:26.484:27.119:31.139:32.132:29.563:39.717:45.736:28.727:27.237:28.089:29.502:29.174:30.537:36.136:35.624:29.433:27.182:28.166:33.584:31.025:32.158:28.908:27.001:27.91,76.59:26.542:35.352:25.999:86.195:26.333:25.827:25.833:82.677:34.328:30.812:31.97:54.001:27.976:32.231:30.1:27.161:50.582:30.262:27.507:31.939:34.287:147.339:31.821:27.173:26.81:26.513:27.229:37.103:30.658:30.563:104.09:30.473:27.672:26.653:31.959:30.35:32.307:30.627:45.326:32.518:27.546:26.82:32.536:35.168:32.133:33.569:27.546:27.998:28.081
50,500,3,50,2,ELU,46.787:25.882:25.777:25.767:25.765:25.762:25.761:25.761:25.76:25.761:25.76:25.762:25.76:25.76:25.76:25.76:25.76:25.759:25.759:25.759:25.758:25.759:25.759:25.758:25.758:25.758:25.758:25.758:25.758:25.758:25.757:25.758:25.757:25.757:25.757:25.838:25.79:25.757:25.756:25.756:25.756:25.756:25.756:25.756:25.756:25.755:25.756:25.756:25.755:25.756,26.289:25.814:25.8:25.795:25.792:25.79:25.79:25.789:25.79:25.788:25.788:25.788:25.789:25.788:25.788:25.787:25.788:25.789:25.787:25.787:25.788:25.789:25.786:25.786:25.786:25.786:25.786:25.785:25.786:25.786:25.786:25.785:25.786:25.785:25.785:25.816:25.787:25.785:25.785:25.786:25.785:25.786:25.785:25.786:25.785:25.785:25.786:25.785:25.786:25.785
50,500,3,50,2,ReLU,38.894:25.954:25.825:25.812:25.807:25.805:25.806:25.806:25.806:25.804:25.804:25.804:25.803:25.804:25.802:25.804:25.804:25.803:25.803:25.801:25.803:25.803:25.802:25.801:25.801:25.802:25.802:25.801:25.8:25.8:25.799:25.8:25.801:25.801:25.8:25.8:25.8:25.799:25.799:25.799:25.799:25.801:25.799:25.801:25.799:25.803:25.799:25.799:25.799:25.804,26.266:25.789:25.759:25.754:25.752:25.758:25.749:25.747:25.748:25.746:25.745:25.746:25.744:25.745:25.744:25.744:25.744:25.743:25.744:25.741:25.742:25.742:25.744:25.741:25.746:25.745:25.742:25.742:25.741:25.741:25.74:25.743:25.742:25.741:25.742:25.739:25.742:25.739:25.741:25.74:25.74:25.741:25.739:25.74:25.739:25.742:25.739:25.74:25.742:25.741
50,500,3,50,2,SELU,145.93:26.185:25.852:25.836:25.832:25.832:25.832:25.831:25.831:25.832:25.831:25.831:25.83:25.83:25.83:25.829:25.828:25.829:25.829:25.828:25.828:25.828:25.828:25.827:25.827:25.827:25.827:25.827:25.827:26.442:25.926:25.827:25.826:25.826:25.825:25.826:25.825:25.825:25.825:25.824:26.083:25.915:25.831:25.824:25.824:25.825:25.824:25.824:25.824:27.476,26.796:25.76:25.728:25.721:25.722:25.717:25.717:25.716:25.715:25.716:25.715:25.715:25.716:25.715:25.715:25.715:25.715:25.714:25.714:25.715:25.714:25.715:25.713:25.714:25.715:25.714:25.714:25.714:25.714:25.974:25.716:25.713:25.713:25.713:25.714:25.713:25.714:25.712:25.713:25.713:26.084:25.737:25.713:25.713:25.713:25.713:25.714:25.713:25.712:26.051
