epochs,batch_size,hidden_dim,nodes,latent,activation,train_loss,val_loss
20,1000,3,100,10,ELU,143.831:16.557:13.191:12.925:12.895:12.889:12.888:12.887:12.885:12.886:12.886:12.884:12.885:12.885:12.884:12.885:12.885:12.885:13.925:13.576,23.179:13.541:12.97:12.906:12.899:12.893:12.895:12.892:12.892:12.89:12.89:12.891:12.892:12.89:12.891:12.89:12.89:12.89:14.405:12.996
20,1000,3,100,10,ReLU,104.052:14.187:13.08:12.967:12.94:12.929:12.925:12.921:12.918:12.917:12.916:12.917:12.915:12.914:12.914:12.913:12.914:12.913:12.913:12.912,15.944:13.179:12.958:12.908:12.896:12.887:12.881:12.877:12.876:12.876:12.877:12.876:12.876:12.879:12.876:12.877:12.878:12.879:12.882:12.88
20,1000,3,100,10,SELU,625.969:31.106:14.334:13.021:12.9:12.885:12.881:12.881:12.879:12.879:12.879:12.879:12.879:12.878:12.888:33.305:14.586:13.0:12.889:12.881,65.23:17.023:13.223:12.946:12.917:12.913:12.914:12.912:12.913:12.911:12.911:12.911:12.91:12.912:13.206:17.705:13.175:12.936:12.911:12.91
20,1000,3,100,20,ELU,218.432:19.249:13.544:13.01:12.94:12.919:12.907:12.903:12.9:12.896:12.974:14.664:12.947:12.896:14.05:13.215:12.918:12.893:12.891:12.89,28.798:14.602:13.089:12.951:12.925:12.909:12.902:12.899:12.894:12.892:15.287:12.942:12.896:12.889:14.065:12.957:12.891:12.889:12.889:12.887
20,1000,3,100,20,ReLU,294.397:17.682:13.42:13.047:12.98:12.954:12.941:12.931:12.924:12.922:12.917:12.913:12.912:12.909:12.908:12.905:12.909:12.906:12.905:12.904,28.169:14.011:13.117:12.99:12.955:12.941:12.928:12.917:12.915:12.907:12.902:12.902:12.9:12.898:12.897:12.9:12.896:12.895:12.894:12.894
20,1000,3,100,20,SELU,957.914:44.848:15.881:13.294:13.001:12.94:12.918:12.906:12.899:12.893:12.891:12.889:12.887:26.931:18.323:13.223:12.91:12.886:12.885:12.885,97.232:20.606:13.694:13.072:12.97:12.938:12.923:12.915:12.906:12.903:12.902:12.9:12.901:34.966:13.669:12.967:12.9:12.898:12.897:12.898
20,1000,3,100,50,ELU,737.962:32.681:15.53:13.782:13.432:13.282:13.19:13.129:13.085:13.05:13.026:13.01:12.989:13.015:15.568:13.097:12.968:12.959:15.683:13.149,65.572:18.076:14.115:13.524:13.323:13.209:13.134:13.082:13.043:13.017:12.995:12.979:12.963:13.802:13.129:12.946:12.932:13.065:13.476:12.996
20,1000,3,100,50,ReLU,753.42:26.303:14.319:13.281:13.105:13.035:12.997:12.967:12.949:12.94:12.931:12.922:12.919:12.912:12.909:12.902:12.904:12.9:12.897:12.893,53.034:16.057:13.516:13.183:13.096:13.044:13.012:12.993:12.981:12.969:12.962:12.951:12.945:12.944:12.939:12.938:12.937:12.931:12.93:12.93
20,1000,3,100,50,SELU,3384.274:132.886:30.418:19.495:16.888:15.678:14.947:14.469:14.139:13.904:13.726:13.594:13.489:13.406:13.34:13.284:13.507:19.243:13.718:13.196,315.043:45.661:22.198:17.853:16.226:15.31:14.726:14.326:14.046:13.842:13.69:13.571:13.479:13.406:13.343:13.286:19.877:14.429:13.36:13.166
20,1000,3,100,100,ELU,1969.374:66.437:19.744:15.082:14.164:13.773:13.537:13.381:13.275:13.196:13.138:13.094:14.336:17.952:13.242:13.022:12.991:13.183:18.76:13.271,162.295:27.37:16.04:14.463:13.931:13.634:13.45:13.321:13.228:13.161:13.116:13.078:36.787:13.865:13.039:13.001:12.981:16.197:13.879:12.98
20,1000,3,100,100,ReLU,1818.545:50.147:16.225:13.51:13.172:13.084:13.044:13.01:12.991:12.969:12.96:12.946:12.936:12.931:12.923:12.921:12.92:12.913:12.908:12.908,115.599:20.688:14.018:13.289:13.147:13.095:13.058:13.029:13.018:13.002:12.989:12.983:12.976:12.967:12.966:12.964:12.957:12.955:12.949:12.947
20,1000,3,100,100,SELU,5556.515:221.218:43.514:24.238:19.734:17.707:16.482:15.664:15.092:14.677:42.724:18.79:14.388:13.876:62.043:38.582:15.496:13.713:13.471:13.38,507.053:69.171:28.394:21.107:18.417:16.916:15.941:15.269:14.802:14.467:24.794:15.065:13.955:13.712:130.864:17.428:14.028:13.479:13.352:13.284
20,1000,3,500,2,ELU,650.684:28.42:13.784:12.939:12.879:12.874:12.875:12.874:12.874:12.874:12.874:12.873:12.873:12.874:12.874:12.875:12.874:12.873:12.873:12.872,88.374:14.879:12.992:12.916:12.903:12.903:12.903:12.903:12.901:12.903:12.902:12.902:12.902:12.903:12.904:12.901:12.901:12.901:12.901:12.901
20,1000,3,500,2,ReLU,25.457:12.949:12.918:12.917:12.921:12.912:12.908:12.908:12.909:12.91:12.911:12.933:12.91:12.911:12.913:12.911:12.91:12.911:12.909:12.909,12.945:12.886:12.895:12.885:12.893:12.873:12.873:12.871:12.871:12.87:12.911:12.873:12.87:12.871:12.869:12.869:12.871:12.869:12.87:12.868
20,1000,3,500,2,SELU,5822.775:205.817:25.388:13.915:12.942:12.861:12.854:12.854:64.641:51.762:14.619:12.973:12.862:12.854:12.853:12.853:12.853:12.877:28.432:13.626,948.799:55.396:15.229:13.158:12.951:12.931:12.93:12.93:284.372:13.73:13.042:12.934:12.931:12.93:12.929:12.93:12.93:13.563:13.737:13.079
20,1000,3,500,5,ELU,544.255:22.086:13.582:20.305:17.63:13.184:12.937:12.915:12.913:12.913:12.912:12.912:12.912:12.912:12.912:12.911:21.063:14.137:12.993:12.918,53.146:15.106:13.072:15.606:13.399:12.905:12.869:12.865:12.866:12.865:12.865:12.863:12.866:12.865:12.866:12.866:18.168:13.136:12.893:12.865
20,1000,3,500,5,ReLU,26.453:12.936:12.882:12.874:12.873:12.873:12.875:12.875:12.882:12.878:12.88:12.876:12.878:12.875:12.875:12.876:12.874:12.875:12.876:12.877,13.13:12.924:12.914:12.914:12.911:12.912:12.911:12.919:12.916:12.915:12.915:12.919:12.916:12.915:12.912:12.912:12.914:12.913:12.911:12.916
20,1000,3,500,5,SELU,5105.423:190.486:26.119:13.75:12.937:12.873:12.867:12.867:12.867:12.866:12.866:12.865:12.865:12.865:12.865:12.867:35507.323:27848.336:1189.953:88.124,211.62:61.751:15.645:13.133:12.944:12.932:12.93:12.928:12.932:12.929:12.927:12.924:12.926:12.926:12.926:13.149:31495.524:3840.283:246.785:30.272
20,1000,3,500,7,ELU,719.258:42.619:14.307:13.032:12.925:12.916:12.915:12.914:12.913:12.912:12.913:12.912:12.911:12.912:12.911:12.911:13.208:19.942:13.233:12.929,150.237:16.341:13.224:12.895:12.873:12.869:12.869:12.87:12.866:12.868:12.866:12.866:12.867:12.866:12.866:12.867:24.825:13.8:12.918:12.872
20,1000,3,500,7,ReLU,30.206:12.951:12.883:12.879:12.873:12.872:12.869:12.869:12.873:12.872:12.874:12.875:12.872:12.872:12.87:12.871:12.871:12.871:12.867:12.87,13.139:12.941:12.925:12.924:12.926:12.912:12.91:12.918:12.918:12.925:12.914:12.918:12.918:12.914:12.918:12.916:12.916:12.911:12.914:12.915
20,1000,3,500,7,SELU,4612.046:101.931:19.007:13.435:106.719:43.985:14.788:13.049:12.905:12.892:12.891:12.897:28.655:14.241:12.933:12.898:12.892:12.89:12.89:12.889,289.724:27.617:14.765:13.069:156.697:17.92:13.441:12.925:12.896:12.891:12.89:13.113:15.025:12.965:12.914:12.897:12.89:12.888:12.889:12.89
20,1000,3,500,10,ELU,702.435:37.556:14.251:13.012:12.91:12.9:12.899:12.897:12.897:12.896:21.783:14.162:12.988:12.903:12.897:12.897:12.895:13.48:15.866:13.044,66.744:17.452:13.14:12.902:12.882:12.882:12.88:12.879:12.878:12.877:13.982:13.072:12.893:12.88:12.879:12.877:12.877:22.294:13.645:12.923
20,1000,3,500,10,ReLU,28.507:13.002:12.927:12.922:12.92:12.918:12.918:12.918:12.92:12.92:12.922:12.92:12.918:12.918:12.916:12.919:12.92:12.918:12.915:12.915,13.104:12.896:12.878:12.876:12.878:12.869:12.876:12.869:12.873:12.877:12.877:12.867:12.87:12.866:12.878:12.874:12.87:12.868:12.865:12.865
20,1000,3,500,10,SELU,5248.531:190.966:35.644:14.44:13.016:12.902:12.892:12.89:12.936:103.944:19.105:13.338:12.926:12.891:12.889:12.888:12.887:12.887:12.888:12.888,309.543:125.87:15.846:13.325:12.926:12.897:12.895:12.894:14.592:29.578:13.993:12.979:12.901:12.895:12.895:12.894:12.895:12.894:12.894:12.894
20,1000,3,500,20,ELU,705.629:34.152:14.074:13.028:15.836:13.388:12.944:12.908:19.648:16.3:13.075:12.914:12.944:15.563:13.037:13.207:12.924:12.905:13.173:16.264,69.701:16.724:13.28:13.045:13.671:12.931:12.909:12.891:18.11:13.503:12.924:12.893:14.203:13.125:13.09:12.966:12.898:12.894:21.426:13.231
20,1000,3,500,20,ReLU,39.141:13.079:12.927:12.917:12.906:12.907:12.905:12.899:12.903:12.906:12.902:12.905:12.904:12.902:12.902:12.899:12.902:12.901:12.901:12.9,13.362:12.949:12.919:12.914:12.907:12.909:12.901:12.905:12.901:12.904:12.897:12.895:12.894:12.899:12.897:12.898:12.894:12.891:12.889:12.896
20,1000,3,500,20,SELU,5498.788:131.483:22.245:13.721:85.893:31.568:14.28:13.064:12.931:12.994:32.323:17.049:13.396:12.964:12.921:26.283:20.578:13.63:13.048:14.093,332.116:40.716:14.633:13.115:96.323:16.18:13.207:12.92:12.897:13.285:27.29:14.05:12.994:12.902:12.897:59.085:14.728:13.095:12.934:13.155
20,1000,3,500,50,ELU,864.184:30.084:16.901:20.464:13.511:12.936:12.896:18.262:13.924:13.891:15.924:13.017:13.078:14.368:14.992:13.6:13.024:14.78:13.045:13.037,53.343:16.985:14.048:13.634:13.053:12.903:12.899:13.699:13.026:17.844:13.236:12.929:14.652:12.944:13.265:13.45:12.964:13.72:12.933:14.74
20,1000,3,500,50,ReLU,61.139:13.275:12.984:12.944:12.938:12.938:12.929:12.93:12.933:12.924:12.93:12.924:12.927:12.92:12.923:12.923:12.922:12.92:12.919:12.917,13.771:13.023:12.96:12.933:12.927:12.919:12.927:12.918:12.92:12.918:12.909:12.909:12.921:12.912:12.916:12.911:12.906:12.903:12.904:12.903
20,1000,3,500,50,SELU,6649.317:154.809:143.814:58.634:15.405:13.143:13.12:107.641:18.467:13.449:12.961:12.951:45.659:15.811:13.144:12.926:12.909:12.951:46.762:18.904,421.293:42.553:318.58:19.577:13.485:12.951:17.23:28.272:14.059:13.028:12.895:13.619:22.95:13.373:12.944:12.894:12.89:13.643:30.796:14.373
20,1000,3,500,100,ELU,1074.409:34.359:14.742:21.466:15.905:14.873:12.954:24.461:15.547:13.052:12.92:13.291:16.526:16.669:13.596:12.99:13.272:15.73:14.454:12.973,69.803:17.439:13.364:30.981:13.728:13.005:12.913:20.486:13.32:12.919:12.9:19.479:13.412:14.459:13.05:12.924:13.82:17.012:13.066:12.908
20,1000,3,500,100,ReLU,124.197:13.945:13.044:12.963:12.947:12.942:12.942:12.94:12.934:12.934:12.932:12.93:12.933:12.93:12.932:12.928:12.93:12.929:12.923:12.924,15.428:13.193:12.977:12.963:12.951:12.94:12.947:12.938:12.937:12.937:12.94:12.932:12.933:12.929:12.928:12.933:12.928:12.929:12.931:12.925
20,1000,3,500,100,SELU,9583.301:215.679:149.636:76.565:16.578:13.337:13.215:177.583:22.351:13.724:12.989:12.917:20.596:88.608:16.362:13.254:12.934:12.903:12.899:12.896,539.251:52.809:315.769:22.231:13.779:13.068:23.319:36.881:14.95:13.145:12.945:12.929:229.152:20.962:13.772:13.003:12.918:12.912:12.909:12.908
