epochs,batch_size,hidden_dim,nodes,latent,activation,train_loss,val_loss
50,250,2,50,10,ELU,127.732:51.639:51.555:52.632:51.793:51.541:51.54:51.54:51.54:51.533:51.645:52.188:51.586:51.875:51.735:51.591:51.707:51.566:51.54:52.062:51.58:51.54:51.596:51.844:51.64:51.842:51.644:51.792:51.59:51.72:51.672:51.536:51.701:51.591:51.636:51.603:51.676:51.573:51.583:51.65:51.544:51.666:51.599:51.658:51.564:51.591:51.636:51.631:51.541:51.585,51.826:51.62:51.595:55.253:51.58:51.577:51.579:51.579:51.573:51.572:57.71:51.605:51.595:51.672:51.712:51.587:51.667:51.582:51.964:51.925:51.575:52.101:51.633:51.953:51.573:52.258:51.59:52.013:51.572:51.872:51.622:51.571:51.894:51.61:51.772:51.611:51.955:51.573:52.035:51.628:51.577:51.674:51.624:51.638:51.61:51.701:51.701:51.661:51.867:51.597
50,250,2,50,10,ReLU,136.978:51.8:51.608:51.566:51.545:51.536:51.532:51.52:51.522:51.516:51.513:51.512:51.511:51.507:51.508:51.508:51.504:51.505:51.509:51.526:51.508:51.499:51.508:51.515:51.503:51.516:51.506:51.505:51.501:51.522:51.504:51.498:51.498:51.544:51.496:51.495:51.507:51.503:51.521:51.507:51.493:51.512:51.504:51.503:51.496:51.531:51.493:51.52:51.497:51.494,52.205:51.75:51.671:51.645:51.629:51.641:51.604:51.626:51.608:51.615:51.601:51.61:51.612:51.607:51.603:51.595:51.61:51.598:51.592:51.605:51.591:51.613:51.597:51.614:51.602:51.601:51.594:51.616:51.589:51.612:51.596:51.592:51.598:51.616:51.602:51.603:51.612:51.599:51.636:51.599:51.595:51.599:51.594:51.599:51.604:51.601:51.595:51.596:51.592:51.6
50,250,2,50,10,SELU,215.051:51.797:51.7:51.685:51.676:51.681:51.718:52.321:51.945:53.43:51.737:51.67:59.289:51.704:51.664:51.663:52.411:51.679:51.66:51.658:60.265:51.724:51.657:51.654:51.655:51.652:51.653:51.652:55.131:51.69:51.652:51.649:51.65:53.381:51.696:51.65:52.33:51.671:51.847:51.653:51.672:52.603:51.653:51.648:51.648:54.787:51.821:51.646:51.646:51.644,51.825:51.502:51.461:51.47:51.461:51.461:55.031:51.475:51.524:52.142:51.453:51.459:51.802:51.451:51.439:51.447:51.58:51.44:51.437:51.442:51.99:51.438:51.438:51.438:51.435:51.437:51.436:51.441:51.783:51.435:51.434:51.434:51.436:51.739:51.436:51.436:51.501:51.438:51.464:51.444:52.367:51.47:51.435:51.434:51.435:52.789:51.436:51.436:51.434:51.434
50,250,2,50,20,ELU,245.469:51.976:51.647:51.575:51.802:52.102:51.552:51.529:52.864:51.67:51.548:51.851:51.898:51.64:51.666:51.789:51.595:52.177:51.661:51.723:52.051:51.766:51.822:51.844:51.591:51.617:51.763:51.743:51.948:51.738:51.882:51.782:51.636:51.714:51.672:51.588:51.64:51.706:51.819:51.657:51.634:51.556:51.723:51.695:51.565:51.7:51.571:51.757:51.693:51.655,52.625:51.809:51.699:51.654:51.68:51.75:51.627:51.632:51.668:51.634:51.628:51.739:52.127:51.667:51.91:51.686:51.615:52.136:51.653:52.6:51.653:53.569:51.656:51.901:51.657:51.65:51.923:51.68:53.183:51.598:51.851:51.606:52.236:51.662:51.881:51.607:52.181:51.635:51.897:52.265:51.612:51.643:51.815:51.607:51.771:51.7:51.665:51.61:52.153:51.617
50,250,2,50,20,ReLU,365.4:52.38:51.88:51.77:51.732:51.722:51.708:51.698:51.69:51.688:51.683:51.685:51.684:51.675:51.699:51.689:51.901:51.679:51.672:51.676:51.673:51.669:51.667:51.779:51.718:51.667:51.667:51.665:51.666:51.82:51.679:51.667:51.665:51.661:51.659:51.838:51.678:51.659:51.661:51.658:51.809:51.659:51.657:51.719:51.664:51.659:51.778:51.661:51.657:51.712,52.956:51.851:51.657:51.596:51.56:51.557:51.559:51.518:51.526:51.529:51.506:51.512:51.504:51.499:51.758:51.55:51.512:51.49:51.503:51.488:51.485:51.489:51.48:51.99:51.487:51.486:51.478:51.472:51.476:51.656:51.478:51.474:51.468:51.469:51.468:51.521:51.471:51.467:51.472:51.465:51.484:51.463:51.476:51.48:51.47:51.468:51.521:51.478:51.469:51.484
50,250,2,50,20,SELU,480.39:52.891:51.985:57.822:51.797:59.649:52.306:51.684:51.726:55.308:51.685:53.089:56.794:51.661:51.655:51.65:61.114:51.904:51.649:51.65:53.117:51.709:51.717:54.756:51.943:51.658:52.804:51.703:51.641:55.036:51.7:52.421:51.779:54.043:51.786:89.592:54.752:51.646:51.64:51.639:51.636:51.636:51.636:51.632:51.632:52.212:51.634:52.225:51.863:51.753,54.347:52.021:51.711:51.979:51.568:58.286:51.534:51.521:56.032:51.536:51.513:143.181:51.498:51.5:51.496:51.502:53.067:51.496:51.493:51.657:51.492:51.745:51.739:53.14:51.501:52.455:51.648:51.495:51.553:51.6:51.521:51.743:51.514:52.865:51.486:80.91:51.503:51.485:51.476:51.475:51.476:51.475:51.473:51.471:51.474:51.485:51.473:51.805:51.587:51.485
50,250,2,50,50,ELU,617.029:52.836:51.83:53.816:51.583:51.541:52.884:52.547:53.546:51.665:51.5:52.383:51.747:52.502:52.439:51.564:52.691:51.547:52.483:52.275:51.736:51.623:52.208:52.118:51.729:52.084:51.933:51.904:52.078:52.011:51.892:51.986:51.608:52.999:51.568:52.012:51.991:52.193:52.111:51.552:51.877:51.765:51.996:51.869:51.914:51.802:51.745:51.832:51.651:51.953,54.516:52.193:51.864:51.896:51.71:51.688:52.498:52.089:53.901:51.671:51.681:51.707:51.729:51.871:52.01:51.774:52.393:51.663:51.7:52.221:52.333:51.673:51.769:51.882:51.704:52.8:51.946:51.847:51.875:51.758:51.777:52.133:52.253:51.866:51.879:51.898:51.78:51.957:52.049:51.75:52.296:51.81:51.839:51.73:51.808:51.679:52.014:52.63:54.201:51.743
50,250,2,50,50,ReLU,709.093:52.588:51.994:51.812:51.731:51.707:51.695:51.685:51.678:51.664:51.655:51.655:51.646:51.637:51.641:51.643:51.741:51.648:51.639:51.845:51.631:51.625:51.626:51.901:51.618:51.624:51.62:51.772:51.876:51.617:51.614:51.613:51.755:51.625:51.801:51.851:51.612:51.606:51.606:51.61:51.744:51.749:51.768:51.605:51.598:51.746:51.639:51.606:52.03:51.672,53.437:52.025:51.766:51.68:51.62:51.599:51.591:51.572:51.557:51.557:51.546:51.551:51.538:51.538:51.533:51.534:51.573:51.525:51.608:51.537:51.53:51.524:51.533:51.533:51.519:51.521:51.52:51.961:51.514:51.51:51.507:51.525:51.522:51.515:51.73:51.512:51.504:51.512:51.507:51.507:51.508:52.041:51.506:51.499:51.505:51.612:51.509:51.5:52.036:51.505
50,250,2,50,50,SELU,1373.753:57.953:53.43:61.653:52.174:53.172:54.353:57.963:52.992:54.772:58.046:55.763:53.649:52.735:51.665:131.023:52.097:51.666:51.652:51.647:51.645:56.262:51.653:51.654:55.012:51.645:51.635:51.634:51.853:52.628:52.318:51.674:55.355:51.843:54.265:52.209:52.155:52.409:52.647:52.541:55.92:51.923:53.846:52.547:52.844:51.927:54.562:53.569:51.662:54.876,64.727:54.303:52.57:52.943:51.818:53.03:53.525:59.655:51.552:52.356:78.941:51.541:53.08:51.499:51.483:55.105:51.509:51.485:51.479:51.469:51.471:51.548:51.47:51.532:51.565:51.467:51.469:51.466:55.596:51.819:51.638:51.471:51.907:51.63:53.634:51.541:52.213:52.018:51.863:51.787:52.196:51.622:51.676:52.196:52.087:51.575:51.944:51.624:51.495:52.045
50,250,2,100,2,ELU,87.027:51.646:51.641:51.638:51.637:51.635:52.069:51.639:51.631:51.628:51.625:51.646:51.638:51.64:51.654:51.617:51.615:51.612:51.818:51.608:51.61:51.819:51.606:51.605:51.604:51.604:51.602:51.603:51.601:51.611:51.602:51.601:51.664:51.603:51.598:51.617:51.61:51.603:51.617:51.606:51.603:51.615:51.617:51.613:51.605:51.602:51.636:51.601:51.613:51.598,51.546:51.527:51.519:51.521:51.519:51.515:51.631:51.519:51.518:51.51:51.51:51.519:51.508:51.615:51.515:51.502:51.499:51.587:51.499:51.498:51.557:51.506:51.495:51.494:51.492:51.491:51.494:51.491:51.493:51.495:51.491:51.493:51.51:51.49:51.496:51.492:51.492:51.502:51.51:51.491:51.499:51.514:51.507:51.5:51.499:51.492:51.5:51.494:51.497:51.495
50,250,2,100,2,ReLU,60.131:51.597:51.582:51.58:51.58:51.579:51.581:51.574:51.568:51.578:51.569:51.618:51.57:51.564:51.565:51.562:51.561:51.564:51.558:51.58:51.557:51.556:51.561:51.559:51.555:51.566:51.563:51.559:51.565:51.558:51.556:51.58:51.552:51.553:51.554:51.557:51.553:51.56:51.553:51.549:51.563:51.554:51.551:51.55:51.571:51.549:51.549:51.552:51.549:51.555,51.624:51.593:51.566:51.565:51.559:51.561:51.553:51.551:51.554:51.547:51.959:51.539:51.564:51.538:51.537:51.531:51.543:51.543:51.555:51.532:51.529:51.531:51.533:51.538:51.528:51.532:51.549:51.551:51.542:51.527:51.556:51.532:51.533:51.537:51.531:51.531:51.538:51.539:51.539:51.542:51.533:51.527:51.528:51.529:51.534:51.529:51.531:51.532:51.535:51.538
50,250,2,100,2,SELU,262.035:51.68:51.67:51.663:51.657:51.655:51.653:51.651:51.647:51.644:51.642:51.641:51.641:52.45:51.638:51.638:51.637:52.384:52.578:51.633:51.629:51.63:51.628:51.648:51.845:51.625:51.624:51.623:52.675:51.625:51.621:52.14:51.624:51.62:51.617:52.331:52.702:51.617:51.619:51.617:51.617:51.791:51.631:51.618:51.618:51.62:52.192:51.635:51.616:51.615,51.579:51.543:51.532:51.529:51.524:51.523:51.52:51.515:51.516:51.509:51.507:51.502:51.503:51.502:51.511:51.503:51.5:55.062:51.501:51.497:51.494:51.489:51.494:51.708:51.487:51.487:51.484:51.484:51.513:51.484:51.489:51.512:51.483:51.478:51.478:53.219:51.478:51.478:51.475:51.477:51.483:51.539:51.476:51.477:51.476:51.5:51.627:51.478:51.477:51.47
50,250,2,100,5,ELU,89.376:51.625:51.61:51.609:51.905:51.624:51.853:51.659:51.6:51.596:51.87:51.607:51.804:51.626:51.589:51.587:51.643:51.586:51.584:51.679:51.639:51.585:51.929:51.588:51.581:51.61:51.582:51.657:51.623:51.595:51.625:51.583:51.646:51.588:51.581:51.635:51.599:51.584:51.664:51.578:51.589:51.642:51.576:51.612:51.583:51.581:51.607:51.576:51.6:51.599,51.631:51.61:51.592:51.593:51.65:51.588:51.834:51.583:51.575:51.586:51.613:51.584:51.821:51.568:51.581:51.575:51.573:51.568:51.568:51.708:51.569:51.564:51.593:51.563:51.556:51.56:51.555:51.559:51.576:51.551:51.568:51.544:51.55:51.545:51.541:51.551:51.542:51.562:51.538:51.535:51.534:51.537:51.534:51.553:51.532:51.533:51.544:51.528:51.528:51.534
50,250,2,100,5,ReLU,65.961:51.626:51.62:51.609:51.611:51.602:51.601:51.603:51.598:51.599:51.591:51.59:51.595:51.596:51.599:51.588:51.6:51.586:51.631:51.594:51.587:51.579:51.603:51.599:51.579:51.584:51.597:51.584:51.675:51.578:51.576:51.573:51.572:51.588:51.572:51.589:51.573:51.585:51.596:51.569:51.569:51.576:51.584:51.566:51.577:51.576:51.568:51.584:51.571:51.562,51.598:51.542:51.584:51.531:51.56:51.54:51.536:51.531:51.554:51.534:51.526:51.539:51.539:51.569:51.532:51.537:51.539:51.541:51.629:51.532:51.547:51.533:51.541:51.531:51.539:51.528:51.537:51.602:51.535:51.537:51.537:51.543:51.537:51.532:51.527:51.535:51.529:51.637:51.532:51.53:51.529:51.868:51.535:51.525:51.541:51.528:51.533:51.556:51.528:51.531
50,250,2,100,5,SELU,284.44:51.588:51.581:51.57:51.567:51.563:51.561:51.557:51.555:54.416:51.586:51.55:51.547:51.546:51.545:52.961:51.656:51.66:51.576:52.202:51.606:51.68:51.589:53.01:51.733:51.545:51.537:52.014:52.521:51.554:51.534:51.534:53.685:58.306:51.535:51.529:51.531:51.528:51.528:51.527:52.034:51.544:51.529:51.527:51.53:51.728:51.549:51.534:51.538:51.676,51.741:51.661:51.645:51.638:51.632:51.628:51.616:51.622:51.616:51.797:51.607:51.6:51.6:51.598:51.605:51.848:51.618:51.607:51.672:51.784:52.048:51.624:51.917:52.561:51.605:51.591:51.602:54.638:51.679:51.589:51.594:51.594:67.395:51.62:51.587:51.587:51.585:51.585:51.585:51.587:51.694:51.586:51.588:51.587:51.598:51.649:51.587:51.595:51.609:52.586
50,250,2,100,7,ELU,84.367:51.696:51.685:52.684:51.682:52.248:51.678:51.676:51.915:51.674:51.666:52.232:51.668:51.66:51.814:51.674:51.678:51.682:51.801:51.657:51.672:51.724:51.699:51.698:51.724:51.713:51.731:51.69:51.69:51.659:51.815:51.657:51.678:51.657:51.876:51.658:51.657:51.657:51.714:51.663:51.666:51.658:51.704:51.656:51.665:51.672:51.683:51.656:51.677:51.655,51.529:51.5:51.502:51.518:51.493:51.494:51.48:51.475:51.554:51.469:51.475:51.498:51.462:51.471:51.57:51.465:51.577:51.491:51.472:51.452:51.632:51.537:51.599:51.471:51.487:51.543:51.516:51.55:51.459:51.485:51.467:51.503:51.456:51.448:51.55:51.439:51.442:51.45:51.469:51.453:51.442:51.455:51.453:51.473:51.445:51.462:51.477:51.448:51.456:51.439
50,250,2,100,7,ReLU,69.16:51.526:51.497:51.485:51.487:51.48:51.481:51.478:51.473:51.473:51.493:51.474:51.472:51.496:51.484:51.473:51.468:51.477:51.469:51.458:51.459:51.499:51.479:51.456:51.454:51.476:51.467:51.455:51.454:51.484:51.457:51.452:51.447:51.486:51.448:51.452:51.473:51.45:51.493:51.459:51.443:51.477:51.45:51.443:51.444:51.444:51.447:51.452:51.44:51.492,51.782:51.748:51.704:51.714:51.71:51.729:51.725:51.699:51.711:51.706:51.719:51.712:51.689:51.986:51.71:51.699:51.729:51.748:51.71:51.708:51.709:52.01:51.701:51.702:51.739:51.74:51.701:51.714:51.707:51.721:51.704:51.702:51.711:51.708:51.711:51.724:51.708:51.707:51.734:51.701:51.7:51.769:51.7:51.708:51.699:51.714:51.697:51.713:51.701:51.748
50,250,2,100,7,SELU,304.693:51.627:51.611:51.609:59.792:53.16:51.598:52.752:51.622:51.59:51.597:52.831:51.645:55.262:53.045:51.617:51.584:53.319:52.514:51.594:52.561:51.743:51.647:51.986:51.688:53.679:52.326:51.607:51.646:51.963:51.796:51.817:51.604:54.708:52.837:51.576:51.565:51.567:53.236:52.13:51.567:51.564:51.566:53.027:51.817:51.58:51.64:51.599:51.571:51.693,51.699:51.629:51.611:51.608:62.299:51.607:51.596:51.915:51.58:51.576:52.138:51.603:51.687:61.079:51.68:51.559:51.554:57.309:51.564:51.555:52.077:51.648:51.606:52.271:51.55:55.779:51.627:51.539:51.601:52.468:51.659:51.559:51.622:58.858:51.551:51.531:51.526:51.53:55.293:51.534:51.526:51.53:51.53:52.566:51.543:51.548:51.617:51.535:51.532:51.764
50,250,2,100,10,ELU,105.956:51.668:53.037:51.665:52.154:52.081:51.78:51.67:52.019:51.896:51.702:51.828:51.786:51.816:51.838:51.791:51.859:51.75:51.746:51.807:51.732:51.867:51.676:51.81:51.916:51.626:51.734:51.656:51.65:51.824:51.66:51.671:51.806:51.648:51.747:51.725:51.623:51.765:51.653:51.631:51.663:51.649:51.696:51.664:51.682:51.65:51.724:51.612:51.675:51.646,51.572:51.541:51.625:51.529:51.615:51.579:51.526:52.668:51.538:52.113:51.555:51.58:51.53:52.066:52.572:53.11:51.687:52.058:51.562:52.771:51.537:52.014:51.51:51.608:51.617:51.531:51.694:51.509:51.506:51.89:51.569:51.542:51.688:51.503:52.142:51.624:51.495:51.79:51.494:51.63:51.601:51.603:51.556:51.592:51.511:51.726:51.504:51.498:51.581:51.548
50,250,2,100,10,ReLU,78.874:51.693:51.644:51.629:51.633:51.627:51.612:51.615:51.645:51.629:51.606:51.607:51.614:51.606:51.605:51.62:51.604:51.606:51.638:51.6:51.601:51.642:51.595:51.59:51.648:51.595:51.591:51.637:51.588:51.592:51.607:51.594:51.627:51.584:51.587:51.643:51.581:51.578:51.605:51.581:51.613:51.583:51.612:51.579:51.581:51.64:51.578:51.577:51.578:51.601,51.72:51.589:51.575:51.599:51.571:51.57:51.557:51.539:51.631:51.563:51.575:51.555:51.549:51.537:51.544:51.528:51.53:51.531:51.53:51.536:51.543:51.529:51.537:51.525:51.549:51.518:51.532:51.514:51.52:51.527:51.549:51.523:51.537:51.53:51.519:51.524:51.517:51.521:51.534:51.52:51.527:51.52:51.532:51.52:51.515:51.519:51.508:51.509:51.508:51.507
50,250,2,100,10,SELU,279.483:51.596:51.585:54.836:51.641:51.586:55.032:52.015:51.61:53.139:54.704:51.617:51.955:54.682:51.936:51.55:51.546:53.505:51.838:51.821:51.556:51.845:53.169:51.56:51.542:60.613:52.741:51.538:51.536:51.534:51.537:51.534:51.585:54.405:51.561:51.535:51.533:51.533:51.803:51.578:51.668:51.675:51.759:51.649:51.594:51.618:759.057:53.956:51.531:51.531,51.674:51.602:51.597:52.065:51.595:53.376:53.651:52.111:51.601:60.284:51.858:51.599:51.604:54.251:51.571:51.564:51.555:53.342:51.743:51.614:51.559:53.234:51.642:51.555:51.557:60.013:51.568:51.551:51.552:51.552:51.551:51.55:55.224:51.763:51.55:51.549:51.548:51.556:51.721:51.565:51.898:51.765:51.868:51.622:51.618:52.682:70.454:51.548:51.553:51.549
50,250,2,100,20,ELU,143.895:51.587:53.645:51.679:52.632:52.096:51.616:51.508:53.072:51.858:51.539:52.761:51.521:51.736:51.526:51.765:51.626:51.714:51.653:51.793:51.618:51.694:51.796:51.567:51.674:51.615:51.72:51.616:51.562:51.72:51.994:51.614:51.533:51.6:51.644:51.549:51.7:51.659:51.546:51.623:51.599:51.551:51.638:51.699:51.506:51.636:51.615:51.592:51.534:51.58,51.788:51.663:53.111:51.67:56.757:52.86:51.635:51.642:51.828:51.776:51.619:51.77:51.618:51.731:51.619:51.899:51.652:52.162:51.652:53.079:51.658:52.042:52.165:51.638:51.862:51.892:52.073:51.691:51.707:52.348:52.911:51.639:51.666:52.063:51.74:51.739:52.368:51.683:51.797:51.786:51.806:51.786:52.031:51.672:51.631:52.081:51.708:51.843:51.636:51.885
50,250,2,100,20,ReLU,136.167:51.866:51.762:51.705:51.698:51.678:51.668:51.672:51.659:51.672:51.655:51.654:51.664:51.648:51.648:51.654:51.654:51.648:51.641:51.65:51.672:51.669:51.637:51.632:51.689:51.656:51.634:51.674:51.671:51.629:51.63:51.708:51.64:51.629:51.639:51.637:51.622:51.681:51.621:51.616:51.65:51.618:51.669:51.618:51.614:51.642:51.61:51.663:51.613:51.611,51.984:51.748:51.668:51.673:51.614:51.616:51.635:51.625:51.621:51.601:51.597:51.623:51.598:51.581:51.612:51.606:51.585:51.6:51.604:51.579:51.914:51.592:51.597:51.59:51.718:51.575:51.585:51.755:51.582:51.591:51.579:51.638:51.592:51.581:51.711:51.582:51.573:51.572:51.57:51.567:51.591:51.574:51.583:51.563:51.565:51.554:51.557:51.576:51.552:51.548
50,250,2,100,20,SELU,458.538:51.821:58.639:51.883:51.677:51.692:54.918:53.937:53.187:52.488:55.592:51.785:54.8:51.843:51.654:54.66:52.154:52.51:54.062:51.817:52.097:57.941:51.755:51.964:51.712:59.926:52.069:51.645:51.644:53.226:51.939:52.448:51.795:51.798:51.856:54.35:52.757:51.833:51.853:52.265:51.734:52.091:52.225:53.974:51.672:51.64:51.638:52.529:52.411:52.207,51.989:51.552:53.522:51.52:51.514:56.327:51.84:54.399:51.615:87.114:52.875:51.494:52.452:51.488:51.486:56.738:51.518:66.997:51.714:51.852:53.909:51.973:51.603:51.901:51.485:55.247:51.468:51.467:51.471:52.811:52.527:52.147:51.553:51.645:51.873:58.397:51.621:51.651:51.676:51.813:51.502:51.856:57.446:51.65:51.471:51.455:51.458:52.255:53.604:51.588
50,250,2,100,50,ELU,290.346:52.111:53.866:54.687:55.025:51.564:51.548:53.59:51.68:53.405:51.805:53.04:51.598:52.278:51.905:52.509:51.842:51.978:52.897:51.754:51.838:52.658:51.642:51.902:51.649:52.179:51.909:52.7:51.58:52.256:51.894:52.252:52.048:51.85:52.173:51.772:51.994:51.656:51.65:52.819:51.64:51.868:51.858:51.581:51.726:51.837:51.642:51.755:51.648:52.397,52.771:51.952:52.116:58.519:51.687:51.68:51.654:51.687:51.878:52.922:52.2:51.763:52.197:52.342:55.563:51.799:51.949:52.721:52.388:51.675:51.672:52.11:51.636:51.681:53.643:51.963:55.637:51.634:51.669:51.87:51.648:51.687:56.0:51.638:52.151:51.686:51.735:51.67:51.834:52.76:51.604:51.775:51.665:51.668:51.658:51.683:51.676:51.995:51.81:51.901
50,250,2,100,50,ReLU,271.598:52.036:51.793:51.738:51.725:51.691:51.677:51.681:51.661:51.784:51.686:51.655:51.646:51.714:51.743:51.639:51.62:51.734:51.624:51.811:51.623:51.61:51.61:51.71:51.611:51.637:51.704:51.611:51.65:51.649:51.641:51.645:51.635:51.71:51.594:51.625:51.624:51.644:51.646:51.612:51.663:51.623:51.664:51.583:51.621:51.666:51.598:51.601:51.621:51.598,52.307:51.781:51.697:51.64:51.599:51.576:51.615:51.572:51.562:51.808:51.573:51.55:51.563:52.392:51.562:51.547:51.534:51.55:51.537:51.557:51.536:51.534:51.56:51.546:51.533:51.677:51.56:51.536:51.646:51.55:51.727:51.55:51.564:51.537:51.52:51.543:51.639:51.529:51.551:51.556:51.61:51.554:51.513:51.512:51.613:51.556:51.507:51.594:51.52:51.526
50,250,2,100,50,SELU,942.83:54.165:67.004:52.223:51.946:63.066:54.144:55.55:51.717:52.886:64.848:51.683:51.666:59.205:51.686:52.119:61.052:51.651:53.184:53.234:53.58:53.174:51.889:57.312:51.665:863.773:52.348:51.807:51.727:51.693:51.674:51.664:51.656:51.649:51.644:51.699:53.287:51.636:51.639:52.168:55.362:51.661:51.631:52.231:52.83:51.707:53.007:51.844:52.44:51.696,56.305:52.918:52.801:51.938:51.784:51.74:56.564:51.618:51.578:57.273:51.584:51.542:51.53:51.74:51.521:52.282:51.542:51.506:52.471:53.129:52.307:52.72:51.782:51.574:51.539:54.856:51.748:51.623:51.579:51.548:51.53:51.523:51.512:51.508:51.509:53.555:51.509:51.508:51.499:56.591:51.564:51.498:51.504:55.871:51.589:51.501:51.985:51.568:51.585:51.497
50,250,2,100,100,ELU,530.143:52.586:56.094:53.338:53.127:54.199:54.422:53.796:52.9:52.859:53.567:52.884:53.023:52.339:52.406:52.776:53.959:52.811:52.182:52.189:53.84:51.952:52.805:52.948:51.985:51.998:52.436:52.055:52.166:52.621:51.86:52.405:52.338:51.958:52.376:52.424:52.292:52.29:52.187:51.929:52.785:51.631:53.36:52.228:51.562:52.105:51.583:52.027:51.676:52.037,53.569:52.17:54.173:52.631:51.737:51.79:51.765:53.766:52.635:52.109:53.349:52.205:52.183:51.82:51.859:52.517:52.232:52.254:51.662:51.809:52.181:51.634:51.994:52.304:51.811:52.093:51.891:52.448:51.636:52.072:51.754:51.935:52.024:51.873:52.1:51.891:51.746:51.951:52.085:51.716:51.885:51.617:56.087:51.611:51.62:51.697:51.641:51.817:51.636:51.98
50,250,2,100,100,ReLU,619.727:51.961:51.721:51.674:51.642:51.63:51.92:51.636:51.596:51.645:51.749:51.576:52.004:51.545:51.549:51.545:52.812:51.567:51.543:51.533:51.521:51.521:51.609:51.543:51.516:51.719:51.548:51.686:51.587:51.685:51.581:51.745:51.519:51.722:51.509:51.688:51.985:51.502:51.488:51.495:52.02:51.49:51.485:51.583:51.485:51.518:51.514:51.605:51.567:51.489,52.502:51.909:51.819:51.791:51.753:51.715:51.797:51.72:51.705:51.916:51.692:51.69:51.69:51.678:51.674:51.66:51.933:51.663:51.662:51.654:51.647:51.662:51.732:51.659:51.657:51.736:51.654:51.818:51.665:51.832:51.643:51.727:51.644:51.648:51.649:51.65:51.729:51.633:51.639:51.632:51.633:51.623:51.615:51.626:51.621:51.788:51.621:51.623:51.648:51.63
50,250,2,100,100,SELU,1815.715:56.138:53.138:68.114:56.871:71.112:52.77:63.827:77.262:51.752:51.621:122.753:52.366:51.602:51.584:53.339:51.678:52.556:53.564:52.335:54.472:57.732:52.394:54.134:52.317:1538.717:57.546:51.997:51.787:51.697:51.651:51.623:51.602:51.59:52.064:52.328:51.659:54.719:52.259:51.715:51.882:74.389:51.647:51.547:51.543:51.541:51.54:57.588:52.238:51.542,60.454:53.978:52.828:52.888:57.147:56.976:52.456:52.262:52.614:51.685:51.662:58.128:51.656:51.632:51.621:52.102:52.145:89.25:51.629:61.69:51.877:51.981:53.222:52.639:52.409:100.944:52.267:51.9:51.77:51.716:51.673:51.651:51.634:51.656:51.929:51.716:51.654:52.446:52.585:51.611:52.342:52.346:51.593:51.59:51.586:51.576:51.582:57.911:51.596:51.582
50,250,2,500,2,ELU,365.469:51.649:51.636:56.358:51.63:51.617:51.613:51.606:51.61:51.605:51.614:52.696:51.604:51.599:51.601:51.595:51.598:51.657:51.605:51.597:51.606:51.854:51.596:51.6:51.826:51.595:51.597:51.583:51.584:51.585:51.634:51.737:51.593:51.584:51.724:51.588:51.585:51.588:51.578:51.634:51.601:51.629:51.581:51.57:51.57:51.598:51.668:51.568:51.57:51.625,51.659:51.585:51.582:51.728:51.563:51.578:51.568:51.559:51.561:51.573:51.87:51.564:51.547:51.574:51.552:51.55:51.563:51.56:51.579:51.555:51.535:51.542:51.593:51.561:51.576:51.589:51.542:51.546:51.551:51.55:51.579:51.562:51.53:51.544:51.537:51.535:51.535:51.533:51.533:51.57:51.602:51.597:51.519:51.524:51.542:51.971:51.524:51.524:51.521:51.532
50,250,2,500,2,ReLU,69.75:51.7:51.701:51.704:51.669:51.671:51.656:51.65:51.651:51.649:51.637:51.633:51.638:51.637:51.627:51.631:51.635:51.624:51.62:51.62:51.629:51.615:51.616:51.611:51.613:51.606:51.604:51.602:51.612:51.611:51.603:51.6:51.604:51.598:51.602:51.599:51.602:51.604:51.597:51.602:51.603:51.6:51.601:51.603:51.601:51.601:51.597:51.599:51.608:51.593,51.653:51.667:51.651:51.714:51.623:51.598:51.57:51.587:51.564:51.564:51.589:51.577:51.562:51.559:51.537:51.541:51.522:51.509:51.512:51.517:51.518:51.512:51.511:51.508:51.512:51.527:51.518:51.53:51.518:51.52:51.533:51.531:51.521:51.542:51.522:51.518:51.535:51.535:51.526:51.541:51.539:51.512:51.505:51.543:51.538:51.536:51.53:51.544:51.546:51.537
50,250,2,500,2,SELU,1487.395:161.415:52.08:51.6:51.596:51.596:51.593:51.599:55.176:51.581:51.577:51.573:51.564:58.584:51.636:51.558:51.565:51.56:55.928:52.475:51.569:51.562:51.551:51.547:51.548:51.549:51.544:51.544:51.539:51.543:52.967:52.437:51.549:51.536:51.534:53.352:52.124:51.537:51.533:51.527:51.532:53.052:51.67:51.527:51.521:51.52:51.63:51.701:51.571:51.527,52.02:55.974:51.653:51.638:51.692:51.644:51.665:52.24:51.673:51.605:51.65:51.624:51.621:52.291:51.612:51.596:51.634:51.592:61.983:51.645:51.592:51.602:51.593:51.649:51.602:51.592:51.591:51.592:51.595:51.592:55.883:51.619:51.584:51.581:51.61:54.209:51.62:51.585:51.574:51.59:51.604:52.216:51.583:51.581:51.58:51.579:52.143:51.744:51.592:51.596
